Région;Dernier jour du mois;﻿Code région;Masse salariale (brute);Glissement annuel - Masse salariale;Assiette chômage partiel;Part de l'assiette chômage partiel
Centre-Val de Loire;2019-10-31;24;1465067611;2.4883085701;1988616;0.1355514508
Centre-Val de Loire;2019-11-30;24;1613265630;2.4008199319;2098349;0.1298994547
Centre-Val de Loire;2020-02-28;24;1439132963;2.4491417351;1591334;0.1104537491
Centre-Val de Loire;2020-08-31;24;1423551974;-1.164440271;16123513;1.1199407884
Centre-Val de Loire;2020-09-30;24;1462831118;-0.369297237;13768811;0.9324672668
Centre-Val de Loire;2020-11-30;24;1540354236;-4.519490941;58822171;3.6782790656
Centre-Val de Loire;2021-02-28;24;1400043836;-2.716158132;;
Centre-Val de Loire;2021-05-31;24;1475589777;20.712684331;;
Centre-Val de Loire;2021-08-31;24;1482101856;4.1129430516;;
Centre-Val de Loire;2021-09-30;24;1523736614;4.1635357117;;
Centre-Val de Loire;2021-12-31;24;1800454901;6.5934988314;;
Centre-Val de Loire;2022-03-31;24;1618570563;8.3249551967;4196857;0.2586234446
Centre-Val de Loire;2022-06-30;24;1735000816;5.4953756337;3013968;0.1734144052
Centre-Val de Loire;2022-08-31;24;1566291383;5.6804143831;1627746;0.103815686
Centre-Val de Loire;2022-10-31;24;1599957468;5.2723464479;2439697;0.1522529528
Centre-Val de Loire;2023-05-31;24;1700961734;5.7112436088;1758483;0.1032749234
Centre-Val de Loire;2023-09-30;24;1680256898;3.8679489597;1212900;0.0721333206
Centre-Val de Loire;2023-11-30;24;1852282127;4.6213975951;1752448;0.0945207831
Centre-Val de Loire;2024-02-28;24;1672023065;3.758539563;1516211;0.0905990688
Centre-Val de Loire;2024-10-31;24;1726905730;3.2499495968;1660062;0.0960369578
Centre-Val de Loire;2024-11-30;24;1909621918;3.0956294489;1660470;0.0868772721
Centre-Val de Loire;2025-01-31;24;1738964813;2.4004555114;1835672;0.1054498787
Centre-Val de Loire;2025-04-30;24;1811623490;2.0238540538;1220507;0.0673255394
Centre-Val de Loire;2025-06-30;24;1927863635;2.1234424862;1123848;0.0582610312
Centre-Val de Loire;2025-10-31;24;1762649390;2.0698095663;1434335;0.0813076488
Centre-Val de Loire;2025-11-30;24;1937451914;1.4573563352;1613725;0.0832217831
Bourgogne-Franche-Comté;2018-01-31;27;1461100116;3.1919502285;2370812;0.161999255
Bourgogne-Franche-Comté;2018-02-28;27;1438363639;3.0843569109;3238394;0.2246385567
Bourgogne-Franche-Comté;2018-04-30;27;1508826970;3.2203710824;1636098;0.1083176434
Bourgogne-Franche-Comté;2018-05-31;27;1505684809;2.1474154176;1375160;0.0912478619
Bourgogne-Franche-Comté;2018-07-31;27;1548717006;2.3108545774;1705372;0.1099940264
Bourgogne-Franche-Comté;2018-09-30;27;1495269725;1.857221653;1005562;0.0672043446
Bourgogne-Franche-Comté;2019-01-31;27;1479383904;1.2513713331;2286956;0.1543497994
Bourgogne-Franche-Comté;2019-06-30;27;1670224074;1.0627273941;1376452;0.0823433577
Bourgogne-Franche-Comté;2019-09-30;27;1521443612;1.7504458602;930285;0.0611075244
Bourgogne-Franche-Comté;2019-10-31;27;1516246226;2.0385981728;1420632;0.0936063137
Bourgogne-Franche-Comté;2020-01-31;27;1516703919;2.5226727761;1938177;0.1276256601
Bourgogne-Franche-Comté;2020-11-30;27;1575688610;-5.424563855;66026519;4.0218012147
Bourgogne-Franche-Comté;2021-04-30;27;1506097165;36.579773927;;
Bourgogne-Franche-Comté;2021-10-31;27;1558900571;4.4291042426;;
Bourgogne-Franche-Comté;2022-03-31;27;1658164389;9.3892519986;5192540;0.3121723251
Bourgogne-Franche-Comté;2022-05-31;27;1647080975;9.5884725546;3493494;0.2116532193
Bourgogne-Franche-Comté;2022-06-30;27;1793897282;5.7552545348;4631245;0.2575018928
Bourgogne-Franche-Comté;2022-09-30;27;1665470272;6.3034557354;2980273;0.1786251926
Bourgogne-Franche-Comté;2022-10-31;27;1646999772;5.6513675496;3160414;0.191521649
Bourgogne-Franche-Comté;2023-01-31;27;1683825798;6.9096469032;3848991;0.2280647329
Bourgogne-Franche-Comté;2023-11-30;27;1887790978;4.070222388;3132244;0.1656462813
Bourgogne-Franche-Comté;2023-12-31;27;1982283164;2.9260597134;2544362;0.1281905842
Bourgogne-Franche-Comté;2024-12-31;27;2031495477;2.4826076261;3237322;0.1591030528
Bourgogne-Franche-Comté;2025-01-31;27;1767432670;2.2302921387;4167273;0.235226526
Bourgogne-Franche-Comté;2025-06-30;27;1972050069;1.8371323006;2834654;0.1435351627
Bourgogne-Franche-Comté;2025-12-31;27;2041211178;0.4782536368;2977327;0.1456483584
Normandie;2018-03-31;28;1880065680;2.3228565838;3068012;0.1629205623
Normandie;2018-04-30;28;1877044577;2.9759718315;1737868;0.0924996933
Normandie;2018-05-31;28;1880127357;1.6512279102;2089617;0.1110189223
Normandie;2018-06-30;28;2052112755;2.5799375776;1670911;0.0813576925
Normandie;2018-11-30;28;2027977909;2.3445732771;2006040;0.0988204858
Normandie;2018-12-31;28;2232749599;1.7296429425;1744854;0.0780871932
Normandie;2019-02-28;28;1836386183;2.7232197002;3267371;0.1776079519
Normandie;2019-12-31;28;2266864535;1.5279338093;1986832;0.0875699497
Normandie;2020-12-31;28;2191780809;-3.312228183;53301249;2.3741336674
Normandie;2021-03-31;28;1937113363;9.7540443282;;
Normandie;2021-11-30;28;2210358525;10.170540797;;
Normandie;2022-03-31;28;2117038772;9.2883262506;6672458;0.3141885726
Normandie;2022-09-30;28;2141048841;6.0340031574;2911686;0.1358087504
Normandie;2023-03-31;28;2245379703;6.0622853345;3169199;0.1409441884
Normandie;2023-04-30;28;2231330976;6.2309912461;2544616;0.1139103721
Normandie;2023-05-31;28;2245827870;6.277912465;1824925;0.081192478
Normandie;2023-08-31;28;2185125364;5.2272508254;1485092;0.0679175386
Normandie;2024-02-28;28;2210056212;4.5293078999;2250638;0.1017326326
Normandie;2024-03-31;28;2344972862;4.4354707076;2171306;0.0925084206
Normandie;2024-08-31;28;2245745182;2.7742032104;1865114;0.0829820901
Normandie;2024-09-30;28;2289484716;2.7651377735;2304710;0.1005637767
Normandie;2024-11-30;28;2506512314;2.8053110499;3346398;0.1333301346
Normandie;2025-03-31;28;2379923996;1.4904707243;2231327;0.0936684094
Normandie;2025-06-30;28;2543540889;1.8347102448;1483057;0.0582728112
Normandie;2025-07-31;28;2380666916;1.7104936754;1681013;0.070561188
Normandie;2025-10-31;28;2314537270;1.4730758052;2530683;0.1092191965
Normandie;2025-11-30;28;2546801717;1.6073889913;2204006;0.0864653218
Normandie;2025-12-31;28;2658498719;0.9053995546;2086721;0.078430896
Hauts-de-France;2018-07-31;32;3327450281;3.0491075195;2047551;0.0614972919
Hauts-de-France;2018-10-31;32;3238207134;3.034717236;4086158;0.1260267851
Hauts-de-France;2018-11-30;32;3582668135;2.3165288456;4604263;0.1283499687
Hauts-de-France;2018-12-31;32;3878328576;1.8914345451;4139011;0.1066077413
Hauts-de-France;2019-01-31;32;3238406653;0.8887596706;8856605;0.272740591
Hauts-de-France;2019-03-31;32;3370033224;2.5028801588;4358206;0.1291553185
Hauts-de-France;2019-05-31;32;3381379362;3.0638264573;3513890;0.1038109547
Hauts-de-France;2020-04-30;32;2435392329;-27.48580821;509418792;17.298861321
Hauts-de-France;2020-11-30;32;3527420777;-4.102977646;143387860;3.906165485
Hauts-de-France;2021-01-31;32;3310530968;-1.118298068;;
Hauts-de-France;2021-03-31;32;3389446278;11.520631216;;
Hauts-de-France;2021-04-30;32;3330257624;36.744194533;;
Hauts-de-France;2021-06-30;32;3808464669;11.446640618;;
Hauts-de-France;2021-09-30;32;3504092909;5.4105296923;;
Hauts-de-France;2021-10-31;32;3493347291;5.6804790381;;
Hauts-de-France;2022-05-31;32;3706025056;9.4612612973;9883226;0.2659706658
Hauts-de-France;2022-06-30;32;4046104169;6.2397716837;6762402;0.1668547899
Hauts-de-France;2022-07-31;32;3741988866;5.0519067058;5228390;0.1395272716
Hauts-de-France;2022-09-30;32;3721043345;6.1913437125;5149152;0.1381880298
Hauts-de-France;2022-12-31;32;4304663864;2.9789729483;9072685;0.2103207949
Hauts-de-France;2023-03-31;32;3942751596;5.392518263;10147796;0.256717791
Hauts-de-France;2023-07-31;32;3937876777;5.2348608725;5614433;0.1423721444
Hauts-de-France;2023-09-30;32;3859319893;3.7160692628;6608930;0.170953225
Hauts-de-France;2023-10-31;32;3838792492;4.2292657936;8677331;0.2255334388
Hauts-de-France;2024-01-31;32;3899066139;3.3799199842;15560976;0.3975085121
Hauts-de-France;2024-02-28;32;3862428940;3.9982549254;10518507;0.2715892003
Hauts-de-France;2024-06-30;32;4364894373;2.0285159254;5993868;0.1371315776
Hauts-de-France;2025-04-30;32;4139321338;2.5459446632;5320091;0.128360706
Hauts-de-France;2025-08-31;32;3962171588;1.9812639246;3903311;0.0984174807
Hauts-de-France;2025-09-30;32;4051808883;2.0563626888;4731238;0.1166323482
Hauts-de-France;2025-11-30;32;4461827513;1.2232440539;6735098;0.1507218
Hauts-de-France;2025-12-31;32;4632774666;1.4747814448;6064814;0.1307398979
Grand Est;2018-01-31;44;3076523994;3.5481143511;4691471;0.1522604003
Grand Est;2018-02-28;44;2992957939;3.0486160217;7062275;0.2354075805
Grand Est;2018-05-31;44;3139489354;2.5138950758;2837360;0.0902948757
Grand Est;2018-06-30;44;3458951690;3.0254917041;3052979;0.0881852941
Grand Est;2018-08-31;44;3048356545;2.5897716999;2515560;0.0824538005
Grand Est;2018-09-30;44;3112564024;2.1846554106;2355340;0.0756147985
Grand Est;2018-10-31;44;3099351882;2.647108873;3551534;0.1144584128
Grand Est;2019-07-31;44;3266616671;2.884368714;3559888;0.1088591988
Grand Est;2019-09-30;44;3174067687;1.9759806554;4340830;0.136572438
Grand Est;2020-04-30;44;2265417978;-29.47091212;510857299;18.40081577
Grand Est;2020-05-31;44;2559267215;-20.35629621;347826473;11.964749345
Grand Est;2020-06-30;44;3235004334;-7.815920781;164141484;4.8289038714
Grand Est;2020-08-31;44;3059621213;-1.63746117;38443585;1.2408902817
Grand Est;2021-01-31;44;3094693525;-3.084286997;;
Grand Est;2022-05-31;44;3491880895;10.680272487;7591843;0.2169424816
Grand Est;2022-09-30;44;3505872384;5.9656955853;5504952;0.1567747204
Grand Est;2022-12-31;44;4112239611;4.1533185146;9940614;0.2411494272
Grand Est;2023-03-31;44;3731171263;6.329836231;7336229;0.1962341661
Grand Est;2023-04-30;44;3655275192;5.2092939252;5631473;0.153827276
Grand Est;2023-05-31;44;3677231855;5.3080550446;4464508;0.1212622541
Grand Est;2023-06-30;44;4040475625;5.6233023429;5090103;0.1258193129
Grand Est;2023-09-30;44;3623132533;3.3446781901;5138676;0.1416287732
Grand Est;2023-10-31;44;3622597555;4.0939557759;6074042;0.1673902374
Grand Est;2023-11-30;44;4107654204;4.0689109818;6995429;0.1700127501
Grand Est;2023-12-31;44;4256230460;3.501518944;6170584;0.1447677949
Grand Est;2024-01-31;44;3645563811;2.2812017808;12017155;0.3285547227
Grand Est;2024-07-31;44;3797260844;2.4510484494;5379107;0.1414571737
Grand Est;2024-09-30;44;3716145520;2.5671980297;5107285;0.1372463863
Grand Est;2024-12-31;44;4311753487;1.3045117627;10168558;0.2352786074
Grand Est;2025-05-31;44;3811208042;1.3971341748;4255681;0.1115377136
Grand Est;2025-08-31;44;3688830858;1.5751440672;3396153;0.0919811536
Grand Est;2025-09-30;44;3776202240;1.6161024824;4487609;0.1186981524
Pays de la Loire;2018-01-31;52;2356967223;4.6842557444;1930940;0.0818577093
Pays de la Loire;2018-02-28;52;2309203806;4.7044888982;3017313;0.1304941372
Pays de la Loire;2018-03-31;52;2437908322;4.0491499038;2174880;0.0891313869
Pays de la Loire;2018-06-30;52;2615104923;4.1633067664;1325439;0.0506582946
Pays de la Loire;2018-07-31;52;2516739506;4.7531963426;901168;0.0357941468
Pays de la Loire;2018-08-31;52;2374753662;4.3875682029;693076;0.0291766592
Pays de la Loire;2018-10-31;52;2415168048;4.7057362056;689157;0.0285263963
Pays de la Loire;2018-12-31;52;2854281735;2.5877384759;959716;0.0336124288
Pays de la Loire;2019-04-30;52;2535374711;4.1945526794;796233;0.0313950841
Pays de la Loire;2019-06-30;52;2705176515;3.4442821475;901913;0.0333291523
Pays de la Loire;2019-08-31;52;2468837039;3.961816272;761930;0.0308523776
Pays de la Loire;2019-10-31;52;2508272804;3.855001149;1307883;0.0521155987
Pays de la Loire;2020-01-31;52;2531893584;3.9930102522;1775039;0.0700580567
Pays de la Loire;2020-05-31;52;2116488344;-16.53757353;237593058;10.092814029
Pays de la Loire;2020-06-30;52;2546720513;-5.857510633;107054242;4.0340364908
Pays de la Loire;2020-09-30;52;2514402534;0.1566814748;26263284;1.0337165878
Pays de la Loire;2020-10-31;52;2501381767;-0.274732357;29050030;1.1480265951
Pays de la Loire;2021-01-31;52;2504831314;-1.068854954;;
Pays de la Loire;2021-03-31;52;2602590718;12.311528642;;
Pays de la Loire;2021-05-31;52;2576253577;21.723022208;;
Pays de la Loire;2022-01-31;52;2717262887;8.480873415;10771494;0.3948445106
Pays de la Loire;2022-02-28;52;2678108436;9.4210683767;8014016;0.2983488707
Pays de la Loire;2022-03-31;52;2889132454;11.00986544;5682247;0.1962905259
Pays de la Loire;2022-06-30;52;3047874673;7.0924461472;4259321;0.1395522283
Pays de la Loire;2022-07-31;52;2944162118;6.1267741888;3528764;0.1197128241
Pays de la Loire;2022-08-31;52;2786044517;6.8243419961;2411947;0.0864975671
Pays de la Loire;2022-10-31;52;2854862022;6.79089987;3285466;0.1149508909
Pays de la Loire;2022-12-31;52;3285740281;5.3199625584;3570061;0.1085352438
Pays de la Loire;2023-07-31;52;3118832941;5.9327854921;1945587;0.0623430014
Pays de la Loire;2023-08-31;52;2946935824;5.7749007964;1431121;0.0485394466
Pays de la Loire;2023-09-30;52;3012311813;4.6159964381;1764463;0.0585407547
Pays de la Loire;2023-10-31;52;2992331334;4.8152699129;2276292;0.0760130302
Pays de la Loire;2024-03-31;52;3207449241;3.7691045427;2392887;0.0745484327
Pays de la Loire;2024-04-30;52;3175112302;4.9171024474;2835781;0.0892330814
Pays de la Loire;2025-01-31;52;3126619370;2.3883800428;6409933;0.2045921816
Pays de la Loire;2025-03-31;52;3272346941;2.0233430095;3020848;0.0922292761
Pays de la Loire;2025-05-31;52;3217336999;2.1733861382;2632364;0.0817512126
Pays de la Loire;2025-07-31;52;3273780215;1.8491648003;3215499;0.0981233813
Pays de la Loire;2025-08-31;52;3118252029;2.0071885074;2502638;0.0801933592
Pays de la Loire;2025-10-31;52;3152503252;1.8834748902;3636258;0.1152122075
Bretagne;2018-03-31;53;1837915236;3.9519594281;2354329;0.1279339204
Bretagne;2018-04-30;53;1809256740;3.6491491828;1236264;0.0682832796
Bretagne;2018-06-30;53;1942541479;3.1396632234;1442013;0.0741782534
Bretagne;2018-07-31;53;1895690628;3.7473265366;1251919;0.0659966746
Bretagne;2019-05-31;53;1886570724;3.9823406166;1265472;0.0670329345
Bretagne;2019-06-30;53;2014683932;3.7138178917;1908474;0.0946385593
Bretagne;2019-07-31;53;1978087802;4.3465517412;1576351;0.0796271932
Bretagne;2020-05-31;53;1589366633;-15.75366814;170667388;9.6968232411
Bretagne;2020-07-31;53;1951841671;-1.32684358;27202333;1.3745188558
Bretagne;2020-08-31;53;1889970594;0.328529874;12970934;0.681625463
Bretagne;2021-01-31;53;1877636703;-0.250609866;;
Bretagne;2021-10-31;53;2026524470;6.5670989549;;
Bretagne;2022-02-28;53;2016795094;10.175606337;4794930;0.2371860735
Bretagne;2022-07-31;53;2242927777;5.930411728;3186099;0.1418493975
Bretagne;2023-04-30;53;2272767842;6.7973010427;1667542;0.0733167454
Bretagne;2023-06-30;53;2471488249;6.9984935947;1212413;0.0490319358
Bretagne;2023-08-31;53;2276642185;6.1321141007;1057226;0.046416397
Bretagne;2023-12-31;53;2636221038;4.1885218564;2563421;0.0971440085
Bretagne;2024-05-31;53;2376653799;3.6602025119;1420447;0.0597309778
Bretagne;2024-06-30;53;2538352134;2.7054097881;1689530;0.0665158381
Bretagne;2024-11-30;53;2488881412;3.5462735966;2891388;0.1160373851
Bretagne;2025-03-31;53;2489894365;2.2021473338;3032266;0.1216347871
Bretagne;2025-04-30;53;2441401145;2.7196576288;3017513;0.1234450159
Bretagne;2025-05-31;53;2433665167;2.3988082751;2228697;0.091494011
Bretagne;2025-09-30;53;2444160322;2.3343534112;2320463;0.094849018
Bretagne;2025-12-31;53;2761281204;1.8303340347;2543604;0.0920320272
Nouvelle-Aquitaine;2018-06-30;75;3437945705;3.977722204;2053970;0.0597084359
Nouvelle-Aquitaine;2018-07-31;75;3340518165;3.7739074798;1490912;0.0446112493
Nouvelle-Aquitaine;2018-09-30;75;3219546904;3.2663925734;965865;0.0299910315
Nouvelle-Aquitaine;2018-10-31;75;3181180646;3.8547213678;1407697;0.0442311995
Nouvelle-Aquitaine;2019-04-30;75;3315135871;3.8709286491;2283821;0.0688432942
Nouvelle-Aquitaine;2019-06-30;75;3548809368;3.2247066275;2806461;0.0790192728
Nouvelle-Aquitaine;2019-11-30;75;3540692443;3.4582253022;4344716;0.1225576998
Nouvelle-Aquitaine;2019-12-31;75;3861207480;2.6718164682;3427681;0.088693521
Nouvelle-Aquitaine;2020-01-31;75;3298972809;4.1412355556;3740378;0.1132516749
Nouvelle-Aquitaine;2020-04-30;75;2419841994;-27.00624987;490702390;16.859471125
Nouvelle-Aquitaine;2020-05-31;75;2749397019;-17.59731765;322423633;10.496173753
Nouvelle-Aquitaine;2021-04-30;75;3304342042;36.551975302;;
Nouvelle-Aquitaine;2021-06-30;75;3748495634;12.038885779;;
Nouvelle-Aquitaine;2021-07-31;75;3682462710;8.227832883;;
Nouvelle-Aquitaine;2021-08-31;75;3510375369;6.5449213706;;
Nouvelle-Aquitaine;2021-10-31;75;3545443618;7.6393160457;;
Nouvelle-Aquitaine;2022-03-31;75;3752935238;11.33700315;8467167;0.2251066514
Nouvelle-Aquitaine;2022-06-30;75;4024984069;7.3759839145;6272394;0.1555940203
Nouvelle-Aquitaine;2022-07-31;75;3943237607;7.0815353077;5679400;0.1438217109
Nouvelle-Aquitaine;2022-08-31;75;3752619676;6.9008092166;4597451;0.1223631971
Nouvelle-Aquitaine;2023-01-31;75;3803781252;7.4917201161;5538265;0.1453872529
Nouvelle-Aquitaine;2023-06-30;75;4275687807;6.2286889514;3381725;0.0790294473
Nouvelle-Aquitaine;2023-09-30;75;3979625227;4.4000653593;2525251;0.0634142535
Nouvelle-Aquitaine;2023-11-30;75;4231460192;4.9263165486;5229091;0.123423991
Nouvelle-Aquitaine;2024-01-31;75;3945508213;3.7259493018;3464731;0.0877375219
Nouvelle-Aquitaine;2024-02-28;75;3897261293;3.8550041884;4316605;0.1106374168
Nouvelle-Aquitaine;2024-03-31;75;4137471355;3.6065619018;3889900;0.0939280531
Nouvelle-Aquitaine;2024-04-30;75;4091529190;3.8003211281;2848901;0.0695807992
Nouvelle-Aquitaine;2024-10-31;75;4042011374;2.7383560613;4129299;0.1020552505
Nouvelle-Aquitaine;2024-11-30;75;4345086334;2.6852702576;3061738;0.0704147593
Nouvelle-Aquitaine;2025-02-28;75;3955327594;1.4899257872;3763817;0.0950676963
Nouvelle-Aquitaine;2025-03-31;75;4199815386;1.5068148067;3023897;0.0719489087
Nouvelle-Aquitaine;2025-05-31;75;4198513936;2.059070736;2894553;0.0688948244
Nouvelle-Aquitaine;2025-07-31;75;4305639144;0.2664500096;2449647;0.0568615718
Nouvelle-Aquitaine;2025-10-31;75;4095478712;1.3227903896;3545621;0.086499145
Nouvelle-Aquitaine;2025-12-31;75;4587988708;0.4201421209;3845340;0.083743009
Occitanie;2018-04-30;76;3266218195;4.1299982173;2938319;0.0898800344
Occitanie;2018-06-30;76;3419665601;3.3629194977;2494908;0.0729044705
Occitanie;2018-08-31;76;3153597009;3.8638914673;1558371;0.0493912601
Occitanie;2018-12-31;76;3804105684;3.4714578164;2802690;0.0736211572
Occitanie;2019-06-30;76;3569027226;4.3677260419;2387053;0.0668377515
Occitanie;2019-07-31;76;3461104652;4.5937071986;2016424;0.0582256281
Occitanie;2019-10-31;76;3285290235;4.0278744071;2931908;0.0891639273
Occitanie;2020-01-31;76;3305552616;4.5873435612;3019274;0.0912561099
Occitanie;2020-05-31;76;2715395414;-17.86854067;340674463;11.147469682
Occitanie;2020-08-31;76;3217517736;-2.124418116;72344882;2.1990244092
Occitanie;2021-01-31;76;3207277119;-2.973042889;;
Occitanie;2021-03-31;76;3369218711;10.857436761;;
Occitanie;2021-08-31;76;3451664934;7.2772620763;;
Occitanie;2022-06-30;76;4017380539;7.4917380176;5488804;0.1364400266
Occitanie;2022-07-31;76;3849283155;6.9946377637;4889383;0.1268594738
Occitanie;2022-09-30;76;3784164312;7.2706325984;3432067;0.0906133246
Occitanie;2023-02-28;76;3762865794;7.6364759489;3657575;0.0971074554
Occitanie;2023-04-30;76;4045352257;6.2398003375;2376019;0.0587000618
Occitanie;2023-09-30;76;3971228960;4.9433542673;1686003;0.0424374298
Occitanie;2023-10-31;76;3937752464;5.4426993007;2295836;0.0582692349
Occitanie;2023-12-31;76;4541150027;4.2924491992;2701896;0.0594626772
Occitanie;2024-02-28;76;3947278066;4.9008463787;2932059;0.0742253933
Occitanie;2024-03-31;76;4205202713;4.3215103969;3247008;0.0771544919
Occitanie;2024-06-30;76;4410267281;3.0080103697;2562861;0.0580774904
Occitanie;2025-01-31;76;4087559164;2.4954904035;3129708;0.0765080919
Occitanie;2025-04-30;76;4318985173;1.789272852;2875788;0.0665405025
Occitanie;2025-05-31;76;4214562810;2.0941386359;2580270;0.061185261
Occitanie;2025-10-31;76;4142217364;1.8421450183;3232082;0.0779669863
Auvergne-Rhône-Alpes;2018-01-31;84;5490527263;4.1696281226;6335928;0.1152644295
Auvergne-Rhône-Alpes;2018-05-31;84;5519555893;3.3075363561;4817098;0.0871971898
Auvergne-Rhône-Alpes;2018-08-31;84;5338042981;3.6286396541;3762198;0.0704293375
Auvergne-Rhône-Alpes;2019-01-31;84;5608232739;2.1437918503;6266711;0.1116165574
Auvergne-Rhône-Alpes;2019-02-28;84;5537191425;3.2307639063;6733247;0.1214527144
Auvergne-Rhône-Alpes;2019-07-31;84;5894985191;3.7929713121;5727128;0.0970582481
Auvergne-Rhône-Alpes;2019-10-31;84;5643614126;3.4574403593;6681279;0.1182465433
Auvergne-Rhône-Alpes;2020-02-28;84;5755766563;3.947400789;6482533;0.112500048
Auvergne-Rhône-Alpes;2020-09-30;84;5662135699;0.4129510799;59435604;1.0387986246
Auvergne-Rhône-Alpes;2021-02-28;84;5531151942;-3.902427566;;
Auvergne-Rhône-Alpes;2021-10-31;84;5988852162;6.8821411449;;
Auvergne-Rhône-Alpes;2022-10-31;84;6352013364;6.0639533616;8825566;0.1387484591
Auvergne-Rhône-Alpes;2022-11-30;84;6919046753;6.1803689405;10133778;0.1462478565
Auvergne-Rhône-Alpes;2023-01-31;84;6722850471;8.1561753479;13740470;0.2039677059
Auvergne-Rhône-Alpes;2023-02-28;84;6607334517;7.0724911174;9128475;0.1379660857
Auvergne-Rhône-Alpes;2023-11-30;84;7256807760;4.8816118615;10619313;0.1461220442
Auvergne-Rhône-Alpes;2024-03-31;84;7481966028;3.9561699368;8264484;0.1103368446
Auvergne-Rhône-Alpes;2024-04-30;84;7346627351;4.6354417547;7193019;0.0978133628
Auvergne-Rhône-Alpes;2024-06-30;84;7505269147;2.6588244905;6529486;0.0869230702
Auvergne-Rhône-Alpes;2024-08-31;84;6735572545;3.2735305234;4615920;0.068483545
Auvergne-Rhône-Alpes;2024-10-31;84;6871155990;3.0910381447;8634295;0.1255022994
Auvergne-Rhône-Alpes;2024-11-30;84;7458658651;2.7815383523;7470663;0.1000607234
Auvergne-Rhône-Alpes;2025-04-30;84;7468171676;1.6544234408;8977313;0.1200633158
Auvergne-Rhône-Alpes;2025-11-30;84;7599123183;1.8832411908;10688655;0.1404588606
Auvergne-Rhône-Alpes;2025-12-31;84;8133831745;1.3782385544;9897259;0.1215322734
Provence-Alpes-Côte d'Azur;2018-01-31;93;3057269510;4.245423593;3157992;0.1031879369
Provence-Alpes-Côte d'Azur;2018-03-31;93;3206395345;3.905046369;5057522;0.1574839242
Provence-Alpes-Côte d'Azur;2018-04-30;93;3186701910;3.2782843533;3843916;0.1204783197
Provence-Alpes-Côte d'Azur;2018-06-30;93;3416296002;3.4078939648;3206550;0.0937724114
Provence-Alpes-Côte d'Azur;2018-12-31;93;3711881213;2.8417043343;3840531;0.1033589506
Provence-Alpes-Côte d'Azur;2019-01-31;93;3120463226;2.0669985356;3547974;0.1135711037
Provence-Alpes-Côte d'Azur;2019-03-31;93;3293434726;2.7145554941;3464815;0.1050931324
Provence-Alpes-Côte d'Azur;2019-04-30;93;3308284208;3.8153018837;4000905;0.1207898736
Provence-Alpes-Côte d'Azur;2019-06-30;93;3489065121;2.1300589573;3093338;0.0885795429
Provence-Alpes-Côte d'Azur;2019-09-30;93;3277364804;2.9671633841;3235724;0.0986320636
Provence-Alpes-Côte d'Azur;2020-01-31;93;3244518906;3.9755533398;2864348;0.0882048029
Provence-Alpes-Côte d'Azur;2020-02-28;93;3194740896;3.7994501612;2289881;0.071625241
Provence-Alpes-Côte d'Azur;2020-04-30;93;2335312985;-29.41014622;535759163;18.660595603
Provence-Alpes-Côte d'Azur;2020-09-30;93;3238755083;-1.178072119;49993376;1.520133772
Provence-Alpes-Côte d'Azur;2020-12-31;93;3631509118;-4.437928282;147401007;3.9006221933
Provence-Alpes-Côte d'Azur;2021-02-28;93;3060030494;-4.216629967;;
Provence-Alpes-Côte d'Azur;2021-06-30;93;3660263375;13.994406804;;
Provence-Alpes-Côte d'Azur;2021-07-31;93;3586819718;9.9142009034;;
Provence-Alpes-Côte d'Azur;2021-08-31;93;3452574600;7.5168529913;;
Provence-Alpes-Côte d'Azur;2021-09-30;93;3497673031;7.9943663959;;
Provence-Alpes-Côte d'Azur;2022-02-28;93;3455586251;12.926529908;12637732;0.3643862698
Provence-Alpes-Côte d'Azur;2022-05-31;93;3718047848;14.372682742;4893026;0.1314290548
Provence-Alpes-Côte d'Azur;2022-08-31;93;3720391337;7.7570152141;3090874;0.0830103066
Provence-Alpes-Côte d'Azur;2022-09-30;93;3768309147;7.7376047904;3435300;0.0910798716
Provence-Alpes-Côte d'Azur;2023-03-31;93;4033250580;6.6449109616;3053326;0.0756465834
Provence-Alpes-Côte d'Azur;2023-06-30;93;4228040485;5.9931706672;1986476;0.0469613082
Provence-Alpes-Côte d'Azur;2023-07-31;93;4073337880;5.4962372717;1727765;0.0423984581
Provence-Alpes-Côte d'Azur;2023-08-31;93;3922586349;5.4347780565;1580688;0.0402808541
Provence-Alpes-Côte d'Azur;2023-09-30;93;3930299719;4.2987601516;1897256;0.0482492615
Provence-Alpes-Côte d'Azur;2023-10-31;93;3896133119;4.7458533425;2589155;0.0664103472
Provence-Alpes-Côte d'Azur;2024-01-31;93;3914781430;3.6438988932;3088232;0.0788242659
Provence-Alpes-Côte d'Azur;2024-02-28;93;3865724427;4.4910430917;3182320;0.0822537272
Provence-Alpes-Côte d'Azur;2024-09-30;93;4086806638;3.9820606618;3044839;0.0744486448
Provence-Alpes-Côte d'Azur;2024-11-30;93;4306055517;3.2641292473;3369902;0.0781984063
Provence-Alpes-Côte d'Azur;2024-12-31;93;4582908812;3.1492614463;2698715;0.058851853
Provence-Alpes-Côte d'Azur;2025-01-31;93;4027977942;2.8915155041;3933205;0.0975518769
Provence-Alpes-Côte d'Azur;2025-03-31;93;4289090825;2.85973486;3675316;0.0856164971
