Région;Dernier jour du mois;﻿Code région;Taux d'impayés fin de mois (%);Taux d'impayés fin de mois suivant (%);Taux d'impayés à échéance + 90 jours (%);Glissement trimestriel - Tx imp. fin de mois;Glissement trimestriel - Tx imp. fin de mois suivant;Glissement trimestriel - Tx imp. à 90 jours;Glissement annuel - Tx imp. fin de mois;Glissement annuel - Tx imp. fin de mois suivant;Glissement annuel - Tx imp. à 90 jours
Bretagne;2014-08-31;53;0.901849;0.664135;0.613047;0.131465;0.069844;0.162493;0.018588;0.062866;0.173743
Bretagne;2014-10-31;53;0.842601;0.618084;0.510432;-0.035098;-0.06967;-0.076072;-0.102871;-0.069264;-0.046165
Bretagne;2014-11-30;53;0.887035;0.675619;0.533641;-0.014814;0.011484;-0.079406;0.006446;-0.059736;-0.041241
Bretagne;2015-02-28;53;0.610767;0.603635;0.464234;-0.276268;-0.071984;-0.069407;-0.135113;0.01157;0.004112
Bretagne;2015-06-30;53;0.855083;0.522416;0.395556;0.065534;-0.005978;-0.058098;0.036949;-0.100173;-0.138291
Bretagne;2015-08-31;53;0.668669;0.474196;0.344674;-0.109679;-0.073558;-0.073176;-0.23318;-0.189939;-0.268373
Bretagne;2016-05-31;53;0.615987;0.420566;0.309084;-0.196319;-0.243865;-0.112278;-0.162361;-0.127188;-0.108766
Bretagne;2016-06-30;53;0.660173;0.51248;0.325901;-0.210591;-0.076922;-0.185195;-0.19491;-0.009936;-0.069655
Bretagne;2016-09-30;53;0.750481;0.491351;0.327766;0.090308;-0.021129;0.001865;0.05142;-0.014739;-0.053554
Bretagne;2016-10-31;53;0.820347;0.485795;0.336624;0.004742;-0.018099;-0.032937;0.201243;0.038108;0.043673
Bretagne;2016-11-30;53;0.748665;0.385623;0.276513;-0.228271;-0.17589;-0.117975;0.000208;-0.060343;-0.0577
Bretagne;2017-01-31;53;0.799938;0.444222;0.286907;-0.020409;-0.041573;-0.049717;-0.006706;-0.062574;-0.078781
Bretagne;2017-06-30;53;0.750573;0.485567;0.34972;0.18102;0.066985;0.052846;0.0904;-0.026913;0.023819
Bretagne;2017-11-30;53;0.697097;0.919921;0.471064;-0.035364;0.544527;0.197442;-0.051568;0.534298;0.194551
Bretagne;2018-06-30;53;0.597847;0.505914;0.428251;-0.011889;0.016127;0.068961;-0.152726;0.020347;0.078531
Bretagne;2018-08-31;53;0.625225;0.515937;0.385702;-0.062668;-0.016985;-0.032111;-0.107236;0.140543;0.11208
Bretagne;2018-11-30;53;0.526062;0.391094;0.314725;-0.099163;-0.124843;-0.070977;-0.171035;-0.528827;-0.156339
Bretagne;2019-04-30;53;0.756587;0.39265;0.376922;0.190791;-0.053609;0.007152;0.188281;-0.064986;-0.021966
Bretagne;2019-07-31;53;0.463554;0.332117;0.302104;-0.293033;-0.060533;-0.074818;-0.132459;-0.137978;-0.080933
Bretagne;2020-03-31;53;17.457542;17.266704;14.258956;16.945368;16.950469;13.982756;16.599082;16.706398;13.954204
Bretagne;2020-05-31;53;22.730356;25.0421;18.858116;22.204534;24.664936;18.510251;22.333159;24.770662;18.643192
Bretagne;2020-11-30;53;6.989844;6.338108;5.27005;4.777226;4.292316;3.656928;6.48315;5.972189;4.994973
Bretagne;2021-02-28;53;2.168545;1.839251;1.588677;-4.821299;-4.498857;-3.681373;1.642723;1.462087;1.240812
Bretagne;2021-03-31;53;2.427148;2.288298;1.904271;-3.364175;-2.623521;-2.261211;-15.030394;-14.978406;-12.354685
Bretagne;2021-05-31;53;2.559797;2.511694;1.790532;0.391252;0.672443;0.201855;-20.170559;-22.530406;-17.067584
Bretagne;2021-06-30;53;2.355137;1.871214;1.616082;-0.072011;-0.417084;-0.288189;-10.350266;-8.272287;-7.865662
Bretagne;2021-10-31;53;1.049231;0.722928;0.664622;-1.979209;-0.748531;-0.746039;-0.129313;-0.271735;-0.163715
Bretagne;2022-03-31;53;1.182306;0.811937;0.526502;-0.909954;0.093219;-0.103015;-1.244842;-1.476361;-1.377769
Bretagne;2022-05-31;53;1.204213;0.594256;0.487429;;-0.178394;-0.015229;-1.355584;-1.917438;-1.303103
Bretagne;2022-07-31;53;1.03982;0.767653;0.453745;0.031594;0.124275;-0.029776;-1.98862;-0.703806;-0.956916
Bretagne;2022-10-31;53;0.628862;0.517092;0.425028;-0.410958;-0.250561;-0.028717;-0.420369;-0.205836;-0.239594
Bretagne;2022-11-30;53;0.785533;0.540539;0.386839;-0.40243;0.017381;-0.043958;-0.030041;-0.137658;-0.114308
Bretagne;2023-01-31;53;0.805765;0.67871;0.548676;0.176903;0.161618;0.123648;0.018353;0.07759;0.023589
Bretagne;2023-04-30;53;0.93285;0.544139;0.416143;0.127085;-0.134571;-0.132533;-0.075376;-0.099239;-0.067378
Bretagne;2023-07-31;53;0.755584;0.576272;0.52669;-0.177266;0.032133;0.110547;-0.284236;-0.191381;0.072945
Bretagne;2023-10-31;53;0.872884;0.545005;0.433557;0.1173;-0.031267;-0.093133;0.244022;0.027913;0.008529
Bretagne;2023-11-30;53;0.745004;0.512437;0.390752;-0.232324;-0.059129;-0.09613;-0.040529;-0.028102;0.003913
Bretagne;2023-12-31;53;0.84278;0.663384;0.544903;0.007714;-0.065821;0.000402;0.231149;0.229367;0.148091
Bretagne;2024-07-31;53;0.511429;0.333207;0.307403;-0.172835;-0.297184;-0.231136;-0.244155;-0.243065;-0.219287
Bretagne;2024-10-31;53;0.693442;0.592226;0.480154;0.182013;0.259019;0.172751;-0.179442;0.047221;0.046597
Bretagne;2025-07-31;53;0.845908;0.562635;0.4647910264;0.431875;0.209833;0.2100155239;0.334479;0.229428;0.1573880264
Nouvelle-Aquitaine;2004-06-30;75;0.767922;0.537486;0.450045;-0.191763;-0.084024;-0.090775;;;
Nouvelle-Aquitaine;2004-09-30;75;0.792794;0.505044;0.473912;0.024872;-0.032442;0.023867;;;
Nouvelle-Aquitaine;2005-01-31;75;0.688877;0.434581;0.381517;-0.044072;-0.04956;0.004371;-0.234668;-0.197355;-0.155538
Nouvelle-Aquitaine;2005-02-28;75;0.760795;0.52944;0.379105;0.021724;0.076933;0.022608;-0.080218;-0.10819;-0.209103
Nouvelle-Aquitaine;2005-03-31;75;0.67023;0.498868;0.427877;0.037488;0.017686;0.062533;-0.289455;-0.122642;-0.112943
Nouvelle-Aquitaine;2005-04-30;75;0.720838;0.541696;0.413732;0.031961;0.107115;0.032215;-0.140135;-0.085446;-0.10955
Nouvelle-Aquitaine;2005-08-31;75;0.70485;0.424848;0.345477;-0.048596;-0.103179;-0.078288;-0.107359;-0.165084;-0.129284
Nouvelle-Aquitaine;2005-09-30;75;0.778729;0.514308;0.399349;0.03493;0.01726;-0.008873;-0.014065;0.009264;-0.074563
Nouvelle-Aquitaine;2005-10-31;75;0.847504;0.511789;0.447117;0.15333;0.038849;0.059902;0.114555;0.027648;0.069971
Nouvelle-Aquitaine;2005-11-30;75;0.819111;0.550055;0.459325;0.114261;0.125207;0.113848;0.08004;0.097548;0.102828
Nouvelle-Aquitaine;2006-01-31;75;0.796763;0.586282;0.486816;-0.050741;0.074493;0.039699;0.107886;0.151701;0.105299
Nouvelle-Aquitaine;2006-07-31;75;0.852009;0.54502;0.452892;0.068745;-0.014114;-0.008639;0.157835;0.07208;0.065677
Nouvelle-Aquitaine;2006-08-31;75;0.661524;0.501219;0.446472;-0.090984;-0.028046;0.008648;-0.043326;0.076371;0.100995
Nouvelle-Aquitaine;2006-11-30;75;0.638427;0.445913;0.346887;-0.023097;-0.055306;-0.099585;-0.180684;-0.104142;-0.112438
Nouvelle-Aquitaine;2007-05-31;75;0.723443;0.491024;0.371822;0.148659;0.157413;0.078806;-0.029065;-0.038241;-0.066002
Nouvelle-Aquitaine;2007-07-31;75;0.592556;0.360027;0.302332;0.004972;0.025138;0.067596;-0.259453;-0.184993;-0.15056
Nouvelle-Aquitaine;2008-01-31;75;1.117089;0.624042;0.458568;0.508277;0.279724;0.163143;0.508218;0.201768;0.156012
Nouvelle-Aquitaine;2008-06-30;75;0.751874;0.437243;0.335197;-0.103923;6.9999999e-06;0.039568;0.124335;0.046959;0.022508
Nouvelle-Aquitaine;2008-10-31;75;1.077775;0.577109;0.574749;0.248071;0.076708;0.168093;0.468963;0.232791;0.279324
Nouvelle-Aquitaine;2009-01-31;75;1.341276;0.868707;0.786179;0.263501;0.291598;0.21143;0.224187;0.244665;0.327611
Nouvelle-Aquitaine;2009-03-31;75;1.555559;1.227122;1.142865;0.38951;0.303764;0.371469;0.699762;0.789886;0.847236
Nouvelle-Aquitaine;2009-10-31;75;1.091617;0.645965;0.600757;-0.27121;-0.220008;-0.231256;0.013842;0.068856;0.026008
Nouvelle-Aquitaine;2009-11-30;75;1.089195;0.721668;0.595362;-0.252912;-0.189731;-0.163395;-0.058882;-0.26356;-0.347728
Nouvelle-Aquitaine;2010-02-28;75;1.001046;0.733459;0.587069;-0.088149;0.011791;-0.008293;-0.228686;-0.249091;-0.305053
Nouvelle-Aquitaine;2010-06-30;75;0.950243;0.667594;0.527723;0.085174;0.047725;0.05391;-0.881649;-0.368093;-0.439622
Nouvelle-Aquitaine;2010-07-31;75;1.025225;0.721125;0.568516;-0.037329;-0.094907;-0.039755;-0.337602;-0.144848;-0.263497
Nouvelle-Aquitaine;2010-08-31;75;0.980866;0.660847;0.573314;-0.107508;-0.010002;0.059648;-0.361241;-0.250552;-0.185443
Nouvelle-Aquitaine;2010-09-30;75;0.824135;0.567704;0.456889;-0.126108;-0.09989;-0.070834;-0.4631;-0.328584;-0.508823
Nouvelle-Aquitaine;2010-10-31;75;0.795477;0.496156;0.387211;-0.229748;-0.224969;-0.181305;-0.29614;-0.149809;-0.213546
Nouvelle-Aquitaine;2010-11-30;75;0.868678;0.578815;0.441793;-0.112188;-0.082032;-0.131521;-0.220517;-0.142853;-0.153569
Nouvelle-Aquitaine;2010-12-31;75;0.815633;0.565938;0.508001;-0.008502;-0.001766;0.051112;-0.278643;-0.195527;-0.160526
Nouvelle-Aquitaine;2011-04-30;75;0.739408;0.538892;0.403059;-0.055796;-0.037845;-0.017351;-0.323146;-0.27714;-0.205212
Nouvelle-Aquitaine;2011-07-31;75;0.799404;0.552827;0.443748;0.059996;0.013935;0.040689;-0.225821;-0.168298;-0.124768
Nouvelle-Aquitaine;2011-09-30;75;0.91219;0.663007;0.552572;0.052518;0.074166;0.075127;0.088055;0.095303;0.095683
Nouvelle-Aquitaine;2011-11-30;75;1.072817;0.704761;0.55227;0.183899;0.087257;0.091513;0.204139;0.125946;0.110477
Nouvelle-Aquitaine;2012-01-31;75;0.967142;0.741277;0.603977;-0.060711;0.050709;0.027756;0.171938;0.16454;0.183567
Nouvelle-Aquitaine;2012-02-29;75;1.073066;0.652878;0.534565;0.000249;-0.051883;-0.017705;-0.034024;0.012453;0.005023
Nouvelle-Aquitaine;2012-04-30;75;1.046541;0.828631;0.686624;0.079399;0.087354;0.082647;0.307133;0.289739;0.283565
Nouvelle-Aquitaine;2012-07-31;75;1.168988;0.906452;0.744499;0.122447;0.077821;0.057875;0.369584;0.353625;0.300751
Nouvelle-Aquitaine;2012-10-31;75;1.475986;1.009809;0.908151;0.306998;0.103357;0.163652;0.448133;0.319241;0.33193
Nouvelle-Aquitaine;2012-12-31;75;1.172846;0.886991;0.807581;-0.185878;-0.140777;-0.079587;-0.221188;0.320416;0.308197
Nouvelle-Aquitaine;2013-02-28;75;1.239179;0.889102;0.722717;0.10674;-0.056754;-0.069003;0.166113;0.236224;0.188152
Nouvelle-Aquitaine;2013-04-30;75;1.251625;0.952537;0.811559;-0.047918;0.044041;-0.008663;0.205084;0.123906;0.124935
Nouvelle-Aquitaine;2013-07-31;75;1.234558;0.915255;0.795638;-0.017067;-0.037282;-0.015921;0.06557;0.008803;0.051139
Nouvelle-Aquitaine;2013-08-31;75;1.091137;0.813502;0.689391;-0.057889;-0.062171;-0.063299;-0.242653;-0.194645;-0.179091
Nouvelle-Aquitaine;2013-09-30;75;1.222532;0.882894;0.765581;0.060843;0.002915;0.001481;-0.136192;-0.144874;-0.121587
Nouvelle-Aquitaine;2013-10-31;75;1.234043;0.898266;0.791239;-0.000515;-0.016989;-0.004399;-0.241943;-0.111543;-0.116912
Nouvelle-Aquitaine;2013-11-30;75;1.246705;1.032668;0.890094;0.155568;0.219166;0.200703;0.114266;0.086812;0.098374
Nouvelle-Aquitaine;2014-01-31;75;1.192672;0.88397;0.795237;-0.041371;-0.014296;0.003998;-0.106871;-0.024526;-0.024985
Nouvelle-Aquitaine;2014-08-31;75;1.04781;0.727183;0.641383;0.010518;-0.109222;-0.053104;-0.043327;-0.086319;-0.048008
Nouvelle-Aquitaine;2014-10-31;75;1.025023;0.72047;0.631778;0.146784;0.009314;0.065413;-0.20902;-0.177796;-0.159461
Nouvelle-Aquitaine;2014-12-31;75;1.942388;0.736347;0.638674;0.838667;-0.183303;-0.142107;-0.300577;-0.153414;-0.144965
Nouvelle-Aquitaine;2015-02-28;75;0.765511;0.667608;0.561432;-0.265407;-0.092496;-0.063143;-0.252958;-0.167174;-0.196021
Nouvelle-Aquitaine;2015-06-30;75;0.953422;0.594771;0.48455;0.079575;-0.022816;-0.046;-0.068384;-0.130797;-0.126973
Nouvelle-Aquitaine;2015-08-31;75;0.802113;0.602898;0.467223;-0.081916;0.000832;-0.010683;-0.245697;-0.124285;-0.17416
Nouvelle-Aquitaine;2015-10-31;75;0.8255;0.55848;0.395327;-0.143624;-0.031638;-0.072457;-0.199523;-0.16199;-0.236451
Nouvelle-Aquitaine;2016-01-31;75;0.988163;0.575768;0.461009;0.162663;0.017288;0.065682;0.132404;-0.068412;-0.064226
Nouvelle-Aquitaine;2016-04-30;75;1.177058;0.610344;0.474912;0.188895;0.034576;0.013903;0.340137;-0.020709;-0.005242
Nouvelle-Aquitaine;2017-01-31;75;0.949934;0.622141;0.478749;-0.201059;-0.053308;-0.04401;-0.038229;0.046373;0.01774
Nouvelle-Aquitaine;2017-06-30;75;0.872723;0.595554;0.473568;0.156385;0.08783;0.085316;-0.139795;-0.020384;-0.00546
Nouvelle-Aquitaine;2017-09-30;75;0.722531;0.485116;0.374919;-0.150192;-0.110438;-0.098649;-0.380145;-0.192592;-0.160821
Nouvelle-Aquitaine;2017-10-31;75;0.945202;0.505162;0.411666;-0.10215;-0.040976;-0.023928;-0.205791;-0.170287;-0.111093
Nouvelle-Aquitaine;2017-12-31;75;0.556619;0.447726;0.380105;-0.165912;-0.03739;0.005186;-0.395851;-0.173151;-0.028102
Nouvelle-Aquitaine;2018-01-31;75;0.86885;0.607701;0.551962;-0.076352;0.102539;0.140296;-0.081084;-0.01444;0.073213
Nouvelle-Aquitaine;2018-02-28;75;0.812924;0.565025;0.443614;0.05005;0.060167;0.052444;-0.157821;0.051454;0.04112
Nouvelle-Aquitaine;2018-06-30;75;0.773829;0.549155;0.454374;0.011342;-0.052985;-0.013977;-0.098894;-0.046399;-0.019194
Nouvelle-Aquitaine;2018-10-31;75;0.758789;0.578023;0.485992;-0.044057;-0.00446;-0.021489;-0.186413;0.072861;0.074326
Nouvelle-Aquitaine;2019-01-31;75;0.806611;0.636252;0.504255;0.047822;0.058229;0.018263;-0.062239;0.028551;-0.047707
Nouvelle-Aquitaine;2019-03-31;75;0.849613;0.519658;0.421613;0.057912;-0.225462;-0.232706;0.087126;-0.082482;-0.046738
Nouvelle-Aquitaine;2019-06-30;75;;0.497599;0.425535;;-0.022059;0.003922;;-0.051556;-0.028839
Nouvelle-Aquitaine;2019-07-31;75;0.650293;0.512965;0.403464;-0.126672;-0.007763;-0.00834;-0.152553;-0.069518;-0.104017
Nouvelle-Aquitaine;2020-04-30;75;38.400885;34.874798;28.780883;37.730748;34.394339;28.324202;37.62392;34.35407;28.369079
Nouvelle-Aquitaine;2020-05-31;75;24.327508;22.659786;20.887475;23.810954;22.158823;20.37342;23.641153;22.123321;20.435818
Nouvelle-Aquitaine;2020-08-31;75;2.735161;2.381585;2.157216;-21.592347;-20.278201;-18.730259;2.069375;1.887885;1.74313
Nouvelle-Aquitaine;2020-09-30;75;2.089225;1.49492;1.323565;-9.607483;-9.891764;-9.171137;1.395874;0.992246;0.904632
Nouvelle-Aquitaine;2021-02-28;75;2.455542;2.032168;1.852048;-6.274486;-5.625972;-4.591166;1.938988;1.531205;1.337993
Nouvelle-Aquitaine;2021-06-30;75;1.714032;1.561391;1.386942;0.06181;0.049828;0.072274;-9.982676;-9.825293;-9.10776
Nouvelle-Aquitaine;2021-10-31;75;1.064042;0.786947;0.667074;-1.476307;-0.502345;-0.409755;-0.418826;-0.375878;-0.356143
Nouvelle-Aquitaine;2022-01-31;75;0.857375;0.685005;0.565192;-0.206667;-0.101942;-0.101882;-2.261908;-1.934726;-1.288449
Nouvelle-Aquitaine;2022-03-31;75;1.267983;0.763825;0.649854;0.048032;0.047959;0.08303;-0.384239;-0.747738;-0.664814
Nouvelle-Aquitaine;2022-04-30;75;0.945598;0.722878;0.557117;0.088223;0.037873;-0.008075;-1.18551;-1.16383;-1.035028
Nouvelle-Aquitaine;2022-08-31;75;1.035314;0.830061;0.732866;-0.364357;-0.140906;0.162187;-0.317348;-0.265214;-0.203783
Nouvelle-Aquitaine;2022-10-31;75;0.978325;0.726714;0.633519;-0.177348;-0.014608;0.035511;-0.085717;-0.060233;-0.033555
Nouvelle-Aquitaine;2023-04-30;75;0.978332;0.795533;0.663892;0.075789;0.10715;-0.07261;0.032734;0.072655;0.106775
Nouvelle-Aquitaine;2023-05-31;75;;;;;;;;;
Nouvelle-Aquitaine;2023-06-30;75;1.019117;0.909922;0.725061;0.035494;0.154216;0.086912;-0.223833;0.130135;0.100812
Nouvelle-Aquitaine;2023-07-31;75;1.040322;0.899146;0.751738;0.06199;0.103613;0.087846;-0.115351;0.157824;0.15373
Nouvelle-Aquitaine;2023-09-30;75;0.973749;0.770589;0.673752;-0.045368;-0.139333;-0.051309;-0.003136;-0.024654;0.024275
Nouvelle-Aquitaine;2024-03-31;75;1.032849;0.886455;0.730974;-0.002718;0.000475;0.017576;0.049226;0.130749;0.092825
Nouvelle-Aquitaine;2024-04-30;75;0.950121;0.782123;0.651964;-0.111554;-0.11878;-0.030056;-0.028211;-0.01341;-0.011928
Nouvelle-Aquitaine;2024-07-31;75;0.808137;0.641728;0.517295;-0.141984;-0.140395;-0.134669;-0.232185;-0.257418;-0.234443
Nouvelle-Aquitaine;2024-09-30;75;0.873392;0.68962;0.591192;0.024012;-0.042678;0.016502;-0.100357;-0.080969;-0.08256
Nouvelle-Aquitaine;2024-11-30;75;0.942158;0.704596;0.557144;0.057939;0.033072;0.01098;-0.104481;-0.110705;-0.123379
Nouvelle-Aquitaine;2025-02-28;75;0.8356;0.705958;0.6292172438;-0.106558;0.001362;0.0720732438;-0.285849;-0.283964;-0.264556756
Nouvelle-Aquitaine;2025-05-31;75;1.033795;0.716565;0.6003985908;0.198195;0.010607;-0.028818653;0.159834;0.105779;-0.039699409
Nouvelle-Aquitaine;2025-10-31;75;0.996432;0.778399;0.6069385591;0.108943;0.061691;0.0749436081;0.090555;0.018298;-0.105336441
Occitanie;2004-01-31;76;0.8907;0.608226;0.500588;;;;;;
Occitanie;2004-02-29;76;0.767593;0.506543;0.444518;;;;;;
Occitanie;2004-03-31;76;0.775323;0.517235;0.456376;;;;;;
Occitanie;2004-05-31;76;0.86303;0.489374;0.448691;0.095437;-0.017169;0.004173;;;
Occitanie;2004-08-31;76;0.892548;0.563706;0.508972;0.029518;0.074332;0.060281;;;
Occitanie;2004-10-31;76;0.793656;0.510646;0.418119;-0.028759;-0.064775;-0.064131;;;
Occitanie;2004-12-31;76;0.825175;0.523947;0.4236;-0.051794;-0.08797;-0.07275;;;
Occitanie;2005-01-31;76;0.808551;0.466282;0.405637;0.014895;-0.044364;-0.012482;-0.082149;-0.141944;-0.094951
Occitanie;2005-02-28;76;0.827727;0.509493;0.422092;0.012908;-0.017383;-0.001597;0.060134;0.00295;-0.022426
Occitanie;2005-04-30;76;0.707323;0.446067;0.356671;-0.101228;-0.020215;-0.048966;-0.061918;-0.051409;-0.059988
Occitanie;2005-05-31;76;0.705702;0.441337;0.341589;-0.122025;-0.068156;-0.080503;-0.157328;-0.048037;-0.107102
Occitanie;2005-06-30;76;0.70028;0.405922;0.304113;-0.129505;-0.087598;-0.114021;-0.149593;-0.107043;-0.148205
Occitanie;2005-07-31;76;0.751309;0.401251;0.297141;0.043986;-0.044816;-0.05953;-0.071106;-0.17417;-0.185109
Occitanie;2006-01-31;76;0.69772;0.419606;0.339566;-0.038574;-0.040304;-0.053104;-0.110831;-0.046676;-0.066071
Occitanie;2006-02-28;76;0.709729;0.410328;0.317868;-0.070345;-0.046818;-0.060859;-0.117998;-0.099165;-0.104224
Occitanie;2006-04-30;76;0.74936;0.442079;0.366414;0.05164;0.022473;0.026848;0.042037;-0.003988;0.009743
Occitanie;2006-07-31;76;0.774214;0.460188;0.378446;0.024854;0.018109;0.012032;0.022905;0.058937;0.081305
Occitanie;2006-09-30;76;0.781516;0.408106;0.311879;0.001271;-0.092953;-0.092437;0.054163;-0.073336;-0.08207
Occitanie;2006-11-30;76;0.724042;0.38477;0.32472;-0.020444;-0.059592;-0.048694;-0.056032;-0.072376;-0.054007
Occitanie;2007-02-28;76;0.727182;0.410543;0.324874;0.00314;0.025773;0.000154;0.017453;0.000215;0.007006
Occitanie;2007-03-31;76;0.680673;0.414714;0.314077;0.005366;-0.033582;-0.03312;-0.06333;-0.021917;-0.028859
Occitanie;2007-05-31;76;0.809723;0.569893;0.533645;0.082541;0.15935;0.208771;0.116112;0.128786;0.162463
Occitanie;2007-08-31;76;0.632768;0.367125;0.28972;-0.176955;-0.202768;-0.243925;-0.111718;-0.077237;-0.083694
Occitanie;2007-12-31;76;0.690733;0.316935;0.29505;0.056166;-0.02433;0.045259;0.015426;-0.131361;-0.052147
Occitanie;2008-01-31;76;1.149254;0.596863;0.393872;0.418222;0.170938;-0.005873;0.45883;0.177975;0.097165
Occitanie;2008-09-30;76;0.672021;0.493837;0.422629;-0.015832;0.128555;0.138759;0.037454;0.152572;0.172838
Occitanie;2008-10-31;76;1.040539;0.637177;0.583107;0.31726;0.203542;0.236999;0.309507;0.211252;0.183362
Occitanie;2009-01-31;76;1.450952;0.845806;0.843909;0.410413;0.208629;0.260802;0.301698;0.248943;0.450037
Occitanie;2009-02-28;76;1.819828;0.893714;0.754868;0.559793;0.236523;0.073769;-0.12685;0.359791;0.410611
Occitanie;2009-03-31;76;1.409603;0.871594;0.778376;0.182457;0.04243;0.091668;0.009303;0.480909;0.519986
Occitanie;2009-08-31;76;1.445356;0.923794;0.857545;0.106852;0.038104;0.133793;0.651964;0.449868;0.475451
Occitanie;2009-11-30;76;1.216892;0.779251;0.640291;-0.228464;-0.144543;-0.217254;-0.043143;0.12206;-0.040808
Occitanie;2010-03-31;76;0.922381;0.718537;0.582663;-0.169873;0.060461;0.031676;-0.487222;-0.153057;-0.195713
Occitanie;2010-04-30;76;0.976093;0.745308;0.549426;-0.042478;0.049029;0.018437;-0.128821;-0.09035;-0.175151
Occitanie;2010-05-31;76;1.006044;0.742452;0.523396;0.022668;-0.021307;-0.080226;-0.33246;-0.143238;-0.200356
Occitanie;2010-06-30;76;0.966183;0.686694;0.524885;0.043802;-0.031843;-0.057778;-0.566361;-0.171812;-0.229437
Occitanie;2010-10-31;76;1.137101;0.785678;0.589095;0.156968;0.087054;0.035842;-0.059596;0.052614;-0.008148
Occitanie;2011-01-31;76;0.905755;0.623939;0.482276;-0.231346;-0.161739;-0.106819;-0.112816;-0.07234;-0.048713
Occitanie;2011-02-28;76;0.982292;0.623125;0.472727;-0.113251;-0.170049;-0.119427;-0.001084;-0.140634;-0.130895
Occitanie;2011-04-30;76;0.917589;0.628715;0.521636;0.011834;0.004776;0.03936;-0.058504;-0.116593;-0.02779
Occitanie;2011-07-31;76;0.962123;0.671753;0.549963;0.044534;0.043038;0.028327;-0.01801;-0.026871;-0.00329
Occitanie;2011-08-31;76;1.007731;0.683149;0.520015;0.051545;0.004174;-0.090998;-0.035237;-0.051179;-0.112284
Occitanie;2011-09-30;76;0.935274;0.664297;0.518292;-0.033674;-0.078704;-0.069149;-0.099328;-0.158831;-0.140504
Occitanie;2011-10-31;76;1.07807;0.683993;0.576101;0.115947;0.01224;0.026138;-0.059031;-0.101685;-0.012994
Occitanie;2012-03-31;76;1.086595;0.795094;0.598203;-0.151434;-0.048962;-0.011411;0.036602;0.009698;-0.008666
Occitanie;2012-06-30;76;1.104892;0.754177;0.60862;0.018297;-0.040917;0.010417;0.135944;0.011176;0.021179
Occitanie;2012-09-30;76;1.190765;0.775938;0.661829;0.085873;0.021761;0.053209;0.255491;0.111641;0.143537
Occitanie;2013-01-31;76;1.306072;0.919132;0.766263;0.201189;0.141659;0.083363;0.12326;0.138416;0.080044
Occitanie;2013-05-31;76;1.252567;0.946213;0.826437;0.030312;0.079132;0.103978;0.227121;0.233159;0.22316
Occitanie;2013-06-30;76;1.383396;1.178948;0.874289;0.073941;0.268923;0.110574;0.278504;0.424771;0.265669
Occitanie;2014-03-31;76;1.155605;0.867259;0.736342;-0.512131;0.0767;-0.011029;-0.15385;-0.042766;-0.027373
Occitanie;2014-11-30;76;1.194181;0.814406;0.72741;0.080041;0.016577;0.05274;0.126388;-0.022444;0.002486
Occitanie;2014-12-31;76;1.432142;0.861517;0.794255;0.254232;-0.013253;0.034253;-0.235594;0.070958;0.046884
Occitanie;2015-04-30;76;0.981792;0.713031;0.556296;-0.024833;-0.070545;-0.075332;-0.135657;-0.131965;-0.149295
Occitanie;2015-12-31;76;1.433606;0.665101;0.543609;0.404887;-0.052612;-0.00522;0.001464;-0.196416;-0.250646
Occitanie;2016-03-31;76;1.105318;0.66165;0.50595;-0.328288;-0.003451;-0.037659;0.071331;-0.103322;-0.146735
Occitanie;2016-08-31;76;1.251383;0.647857;0.495345;0.266434;0.061081;0.006911;0.167505;-0.044992;-0.061573
Occitanie;2017-03-31;76;0.920355;0.557095;0.412955;-0.011838;-0.065566;0.022801;-0.184963;-0.104555;-0.092995
Occitanie;2017-08-31;76;0.768316;0.467369;0.358127;-0.053624;-0.082414;-0.066245;-0.483067;-0.180488;-0.137218
