Région;Ancienne région;Nature de procédure;Année;Trimestre;Dernier jour du trimestre;﻿Code région;Code ancienne région;Nombre de procédures (brut)
Occitanie;Midi-Pyrénées;Sauvegarde;2017;1;2017-03-31;76;73;28
Occitanie;Midi-Pyrénées;Sauvegarde;2017;2;2017-06-30;76;73;17
Occitanie;Midi-Pyrénées;Sauvegarde;2018;4;2018-12-31;76;73;15
Occitanie;Midi-Pyrénées;Sauvegarde;2021;2;2021-06-30;76;73;10
Occitanie;Midi-Pyrénées;Sauvegarde;2021;3;2021-09-30;76;73;12
Occitanie;Midi-Pyrénées;Sauvegarde;2021;4;2021-12-31;76;73;5
Occitanie;Midi-Pyrénées;Sauvegarde;2022;3;2022-09-30;76;73;10
Occitanie;Midi-Pyrénées;Sauvegarde;2022;4;2022-12-31;76;73;27
Occitanie;Midi-Pyrénées;Sauvegarde;2023;1;2023-03-31;76;73;21
Occitanie;Midi-Pyrénées;Sauvegarde;2023;4;2023-12-31;76;73;26
Occitanie;Midi-Pyrénées;Sauvegarde;2024;3;2024-09-30;76;73;18
Occitanie;Midi-Pyrénées;Sauvegarde;2025;4;2025-12-31;76;73;25
Occitanie;Midi-Pyrénées;Sauvegarde;2026;1;2026-03-31;76;73;25
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2006;2;2006-06-30;75;74;36
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2007;1;2007-03-31;75;74;39
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2008;1;2008-03-31;75;74;52
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2008;4;2008-12-31;75;74;63
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2009;1;2009-03-31;75;74;67
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2009;3;2009-09-30;75;74;39
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2010;2;2010-06-30;75;74;48
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2010;4;2010-12-31;75;74;42
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2011;1;2011-03-31;75;74;59
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2011;4;2011-12-31;75;74;45
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2013;4;2013-12-31;75;74;52
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2014;1;2014-03-31;75;74;56
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2015;2;2015-06-30;75;74;51
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2015;3;2015-09-30;75;74;41
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2015;4;2015-12-31;75;74;41
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2016;1;2016-03-31;75;74;39
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2018;3;2018-09-30;75;74;33
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2018;4;2018-12-31;75;74;45
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2019;4;2019-12-31;75;74;31
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2020;1;2020-03-31;75;74;32
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2020;3;2020-09-30;75;74;8
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2020;4;2020-12-31;75;74;8
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2021;2;2021-06-30;75;74;8
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2021;3;2021-09-30;75;74;8
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2022;2;2022-06-30;75;74;13
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2022;4;2022-12-31;75;74;26
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2023;1;2023-03-31;75;74;27
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2024;3;2024-09-30;75;74;37
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2025;1;2025-03-31;75;74;42
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2025;2;2025-06-30;75;74;37
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2025;4;2025-12-31;75;74;43
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2026;1;2026-03-31;75;74;47
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2004;1;2004-03-31;75;74;86
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2004;2;2004-06-30;75;74;73
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2004;4;2004-12-31;75;74;84
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2006;1;2006-03-31;75;74;71
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2006;3;2006-09-30;75;74;58
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2007;2;2007-06-30;75;74;90
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2008;3;2008-09-30;75;74;91
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2009;1;2009-03-31;75;74;100
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2009;2;2009-06-30;75;74;98
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2010;3;2010-09-30;75;74;88
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2010;4;2010-12-31;75;74;99
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2011;1;2011-03-31;75;74;135
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2011;2;2011-06-30;75;74;117
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2011;3;2011-09-30;75;74;77
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2012;1;2012-03-31;75;74;109
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2012;3;2012-09-30;75;74;92
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2012;4;2012-12-31;75;74;100
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2013;2;2013-06-30;75;74;122
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2013;3;2013-09-30;75;74;86
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2015;2;2015-06-30;75;74;84
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2015;3;2015-09-30;75;74;118
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2017;1;2017-03-31;75;74;111
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2018;2;2018-06-30;75;74;87
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2018;3;2018-09-30;75;74;102
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2020;2;2020-06-30;75;74;49
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2020;4;2020-12-31;75;74;41
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2021;1;2021-03-31;75;74;53
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2021;2;2021-06-30;75;74;35
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2022;4;2022-12-31;75;74;66
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2024;1;2024-03-31;75;74;100
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2024;4;2024-12-31;75;74;102
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2025;2;2025-06-30;75;74;107
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2026;1;2026-03-31;75;74;111
Nouvelle-Aquitaine;Limousin;Sauvegarde;2006;2;2006-06-30;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2006;3;2006-09-30;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2007;1;2007-03-31;75;74;1
Nouvelle-Aquitaine;Limousin;Sauvegarde;2007;3;2007-09-30;75;74;5
Nouvelle-Aquitaine;Limousin;Sauvegarde;2010;3;2010-09-30;75;74;9
Nouvelle-Aquitaine;Limousin;Sauvegarde;2010;4;2010-12-31;75;74;5
Nouvelle-Aquitaine;Limousin;Sauvegarde;2011;3;2011-09-30;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2012;3;2012-09-30;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2015;2;2015-06-30;75;74;7
Nouvelle-Aquitaine;Limousin;Sauvegarde;2016;3;2016-09-30;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2017;2;2017-06-30;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2017;4;2017-12-31;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2018;3;2018-09-30;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2019;1;2019-03-31;75;74;1
Nouvelle-Aquitaine;Limousin;Sauvegarde;2019;4;2019-12-31;75;74;6
Nouvelle-Aquitaine;Limousin;Sauvegarde;2020;1;2020-03-31;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2020;2;2020-06-30;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2021;4;2021-12-31;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2023;2;2023-06-30;75;74;9
Nouvelle-Aquitaine;Limousin;Sauvegarde;2023;3;2023-09-30;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2023;4;2023-12-31;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2024;1;2024-03-31;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2025;1;2025-03-31;75;74;5
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2004;3;2004-09-30;84;82;264
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2004;4;2004-12-31;84;82;348
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2005;2;2005-06-30;84;82;349
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2005;3;2005-09-30;84;82;274
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2005;4;2005-12-31;84;82;339
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2006;3;2006-09-30;84;82;312
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2006;4;2006-12-31;84;82;451
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2007;1;2007-03-31;84;82;351
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2011;1;2011-03-31;84;82;360
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2011;3;2011-09-30;84;82;358
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2012;3;2012-09-30;84;82;342
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2013;1;2013-03-31;84;82;502
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2013;3;2013-09-30;84;82;357
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2014;4;2014-12-31;84;82;479
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2017;1;2017-03-31;84;82;416
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2018;1;2018-03-31;84;82;338
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2018;4;2018-12-31;84;82;418
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2019;3;2019-09-30;84;82;309
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2019;4;2019-12-31;84;82;344
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2020;1;2020-03-31;84;82;293
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2020;3;2020-09-30;84;82;99
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2022;1;2022-03-31;84;82;184
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2022;2;2022-06-30;84;82;155
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2022;3;2022-09-30;84;82;185
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2024;1;2024-03-31;84;82;433
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2025;1;2025-03-31;84;82;396
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2025;2;2025-06-30;84;82;378
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2005;2;2005-06-30;84;82;811
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2005;3;2005-09-30;84;82;715
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2006;1;2006-03-31;84;82;802
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2006;4;2006-12-31;84;82;926
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2008;4;2008-12-31;84;82;1127
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2009;1;2009-03-31;84;82;1264
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2010;2;2010-06-30;84;82;1216
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2011;1;2011-03-31;84;82;1158
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2011;3;2011-09-30;84;82;932
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2012;1;2012-03-31;84;82;1206
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2014;1;2014-03-31;84;82;1238
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2014;3;2014-09-30;84;82;887
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2014;4;2014-12-31;84;82;1191
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2015;3;2015-09-30;84;82;1054
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2017;2;2017-06-30;84;82;1098
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2017;3;2017-09-30;84;82;926
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2017;4;2017-12-31;84;82;1137
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2018;1;2018-03-31;84;82;1178
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2019;4;2019-12-31;84;82;931
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2020;2;2020-06-30;84;82;421
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2020;3;2020-09-30;84;82;470
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2020;4;2020-12-31;84;82;513
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2021;1;2021-03-31;84;82;509
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2021;2;2021-06-30;84;82;413
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2021;3;2021-09-30;84;82;373
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2021;4;2021-12-31;84;82;461
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2022;2;2022-06-30;84;82;635
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2022;3;2022-09-30;84;82;646
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2023;2;2023-06-30;84;82;709
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2023;3;2023-09-30;84;82;926
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2024;4;2024-12-31;84;82;1039
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2025;1;2025-03-31;84;82;1063
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2005;4;2005-12-31;84;82;
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2006;2;2006-06-30;84;82;21
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2007;2;2007-06-30;84;82;30
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2007;3;2007-09-30;84;82;26
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2008;3;2008-09-30;84;82;31
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2009;4;2009-12-31;84;82;65
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2010;2;2010-06-30;84;82;42
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2011;1;2011-03-31;84;82;48
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2013;2;2013-06-30;84;82;64
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2016;1;2016-03-31;84;82;41
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2016;4;2016-12-31;84;82;30
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2021;1;2021-03-31;84;82;24
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2021;4;2021-12-31;84;82;20
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2022;1;2022-03-31;84;82;16
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2022;2;2022-06-30;84;82;16
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2022;4;2022-12-31;84;82;40
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2023;3;2023-09-30;84;82;26
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2025;1;2025-03-31;84;82;38
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2005;1;2005-03-31;84;83;74
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2005;4;2005-12-31;84;83;72
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2006;1;2006-03-31;84;83;64
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2008;1;2008-03-31;84;83;75
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2008;2;2008-06-30;84;83;57
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2009;1;2009-03-31;84;83;86
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2009;4;2009-12-31;84;83;76
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2010;1;2010-03-31;84;83;77
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2010;3;2010-09-30;84;83;56
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2011;3;2011-09-30;84;83;39
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2013;2;2013-06-30;84;83;91
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2014;1;2014-03-31;84;83;78
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2014;2;2014-06-30;84;83;73
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2014;3;2014-09-30;84;83;51
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2015;3;2015-09-30;84;83;48
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2015;4;2015-12-31;84;83;85
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2016;1;2016-03-31;84;83;62
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2017;3;2017-09-30;84;83;40
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2018;2;2018-06-30;84;83;73
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2018;4;2018-12-31;84;83;83
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2019;1;2019-03-31;84;83;78
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2020;1;2020-03-31;84;83;32
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2021;1;2021-03-31;84;83;18
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2021;4;2021-12-31;84;83;28
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2022;2;2022-06-30;84;83;25
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2022;3;2022-09-30;84;83;22
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2023;2;2023-06-30;84;83;52
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2023;3;2023-09-30;84;83;39
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2024;1;2024-03-31;84;83;70
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2024;2;2024-06-30;84;83;58
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2025;1;2025-03-31;84;83;75
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2025;4;2025-12-31;84;83;102
Auvergne-Rhône-Alpes;Auvergne;Redressement judiciaire;2026;1;2026-03-31;84;83;101
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2004;1;2004-03-31;84;83;121
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2004;3;2004-09-30;84;83;98
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2007;3;2007-09-30;84;83;120
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2009;2;2009-06-30;84;83;157
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2010;4;2010-12-31;84;83;156
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2011;1;2011-03-31;84;83;173
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2011;2;2011-06-30;84;83;158
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2012;4;2012-12-31;84;83;143
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2013;4;2013-12-31;84;83;173
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2015;3;2015-09-30;84;83;153
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2016;3;2016-09-30;84;83;131
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2017;1;2017-03-31;84;83;199
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2017;3;2017-09-30;84;83;107
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2019;1;2019-03-31;84;83;149
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2021;1;2021-03-31;84;83;84
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2022;2;2022-06-30;84;83;93
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2023;1;2023-03-31;84;83;155
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2023;2;2023-06-30;84;83;149
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2024;2;2024-06-30;84;83;187
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2025;1;2025-03-31;84;83;203
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2025;4;2025-12-31;84;83;209
Auvergne-Rhône-Alpes;Auvergne;Liquidation judiciaire;2026;1;2026-03-31;84;83;197
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2004;1;2004-03-31;84;83;
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2005;2;2005-06-30;84;83;
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2007;1;2007-03-31;84;83;4
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2008;3;2008-09-30;84;83;6
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2011;3;2011-09-30;84;83;3
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2011;4;2011-12-31;84;83;7
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2012;2;2012-06-30;84;83;8
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2012;4;2012-12-31;84;83;6
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2013;2;2013-06-30;84;83;12
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2014;4;2014-12-31;84;83;12
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2015;4;2015-12-31;84;83;12
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2017;2;2017-06-30;84;83;3
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2017;3;2017-09-30;84;83;3
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2017;4;2017-12-31;84;83;6
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2018;1;2018-03-31;84;83;7
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2019;2;2019-06-30;84;83;4
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2019;4;2019-12-31;84;83;7
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2020;2;2020-06-30;84;83;4
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2020;4;2020-12-31;84;83;2
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2021;2;2021-06-30;84;83;3
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2021;3;2021-09-30;84;83;2
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2023;3;2023-09-30;84;83;3
Auvergne-Rhône-Alpes;Auvergne;Sauvegarde;2026;1;2026-03-31;84;83;3
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2004;1;2004-03-31;76;91;216
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2005;1;2005-03-31;76;91;239
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2005;4;2005-12-31;76;91;238
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2006;1;2006-03-31;76;91;227
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2006;3;2006-09-30;76;91;202
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2006;4;2006-12-31;76;91;269
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2008;2;2008-06-30;76;91;198
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2008;4;2008-12-31;76;91;316
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2009;2;2009-06-30;76;91;277
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2009;4;2009-12-31;76;91;276
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2010;2;2010-06-30;76;91;287
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2010;4;2010-12-31;76;91;326
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2011;3;2011-09-30;76;91;196
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2011;4;2011-12-31;76;91;280
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2012;1;2012-03-31;76;91;260
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2012;2;2012-06-30;76;91;257
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2012;3;2012-09-30;76;91;188
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2013;1;2013-03-31;76;91;242
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2014;4;2014-12-31;76;91;209
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2016;1;2016-03-31;76;91;208
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2016;2;2016-06-30;76;91;225
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2016;4;2016-12-31;76;91;234
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2017;4;2017-12-31;76;91;189
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2019;2;2019-06-30;76;91;147
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2019;3;2019-09-30;76;91;148
Occitanie;Languedoc-Roussillon;Redressement judiciaire;2020;4;2020-12-31;76;91;114
